jurisdiction_key,jurisdiction,county_raw,priority,data_type,office,phone,source_url,office_address,records_foia,access,updates,verified,notes,source_workbook
carroll_md,"Carroll, MD","Carroll County, MD",Pull first (A),City Tax Delinquency (Westminster),"City of Westminster, Finance Department",410-848-9000,https://www.westminstermd.gov/155/Finance,"56 W Main St, Westminster, MD 21157",,Medium,Annually/Ongoing,Verify locally,"Cities often levy their own property tax (a separate city delinquent list). Westminster is the largest incorporated city in Carroll County. Contact the City of Westminster Finance Department for their specific delinquent tax roll and tax sale information, as it would be separate from the county's.",county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
carroll_md,"Carroll, MD","Carroll County, MD",Pull next (B),Code Violations - City (Westminster),"City of Westminster, Department of Planning and Public Works, Code Enforcement",410-848-9000,https://www.westminstermd.gov/165/Code-Enforcement,"363 Charles Street, Westminster, MD 21157",,Medium,As violations occur,Verified,Code violations are typically a CITY function. Check the parcel's jurisdiction (city vs county vs town) first. The City of Westminster has a Code Enforcement division. Information on public access to violation lists or an online portal for code violations was not immediately apparent and may require direct inquiry or a public records request.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
carroll_md,"Carroll, MD","Carroll County, MD",Pull next (B),Code Violations - Unincorporated County,"Carroll County Government, Department of Land Use, Planning and Development, Code Enforcement",410-386-2980,https://www.carrollcountymd.gov/government/directory/land-use-planning-development/code-enforcement/,"225 N. Center Street, Westminster, MD 21157",,Medium,As violations occur,Verify locally,Unincorporated county code offices are typically behind - records request only. The Carroll County Code Enforcement office handles violations in unincorporated areas. An online portal for public access to specific violation records was not found; records may require a public records request.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
carroll_md,"Carroll, MD","Carroll County, MD",Pull next (B),Condemned / Unsafe Structures / Demolition,"Carroll County Government, Department of Land Use, Planning and Development, Code Enforcement",410-386-2980,https://www.carrollcountymd.gov/government/directory/land-use-planning-development/code-enforcement/,"225 N. Center Street, Westminster, MD 21157",,Medium,As needed,Verify locally,Information regarding condemned/unsafe structures or demolition orders would typically fall under Code Enforcement. Public access to a specific list of such properties is not readily available online and would likely require a direct inquiry or public records request to the Code Enforcement office.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
carroll_md,"Carroll, MD","Carroll County, MD",Pull last (C),Multiple-Eviction Landlords,Carroll County District Court Clerk,410-871-3500,http://www.mdcourts.gov/courts/carroll/district,"101 North Court Street, Westminster, MD 21157",,Medium,Daily,Verify locally,"Pull the county eviction / unlawful-detainer docket. Hunt the PLAINTIFF (landlord), not the tenant; 2+ filings in 12 months = a tired landlord. Eviction records are part of the District Court's civil case filings. Access to these records is typically through the court clerk's office or the statewide Case Search system (http://casesearch.courts.state.md.us/casesearch/).",county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),Probate / Estates / Unknown Heirs,"Register of Wills for Calvert County - Margaret H. Phipps, Register of Wills",410-535-1600 x2256,https://registers.maryland.gov/main/calvert.html,"Courthouse, 175 Main Street, Prince Frederick, Maryland 20678",Click Here (email link on page),Easy,Daily,Verified,Online estate search available statewide. Appointments recommended for in-person services. Cannot accept filings via email. Drop box available for document submission. Estate search portal: https://registers.maryland.gov/rownetweb/estates/frmestatesearch2.aspx,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),Foreclosure (first public signal),Clerk of the Circuit Court for Calvert County,410-535-1600,http://www.courts.state.md.us/clerks/calvert/docket,"175 Main Street, Prince Frederick, MD 20678",http://www.courts.state.md.us/clerks/calvert/judicialrecordsrequests,Medium,Weekly,Verified,Foreclosures can be judicial or nonjudicial. Judicial foreclosures appear on the Circuit Court docket. Nonjudicial foreclosures (trustee sales) are recorded with Land Records. Check both sources. Weekly docket is available online. Case Search portal: http://www.mdcourts.gov/courts/courtrecords,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),Recorder / Register of Deeds - Lien & Deed Index,Clerk of the Circuit Court for Calvert County (Land Records),410-535-1600 x2264,http://www.courts.state.md.us/clerks/calvert/landrecords,"175 Main Street, Prince Frederick, MD 20678",http://www.courts.state.md.us/clerks/calvert/judicialrecordsrequests,Easy,Daily,Verified,"Records deeds, mortgages, plats, and various liens (mechanic's, IRS, state tax, HOA, child-support, lis pendens). Online search for land records is available via mdlandrec.net (registration required). Liens against individuals (tax, child support) require name-matching to assessor rolls. Drop box available for document submission.",county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),Tax Sale / Delinquent Tax Auction,Calvert County Treasurer's Office,410-535-1600 ext. 2630,https://www.calvertcountymd.gov/301/Tax-Sale-Information,"150 Main Street, Prince Frederick, MD 20678 (County Administration Building)",custserv@calvertcountymd.gov,Easy,Annually (typically Spring),Verified,Maryland is a tax lien state. Properties two years delinquent in real estate taxes (including water/sewer) are eligible. List of eligible properties available on GIS map and local newspapers at least 30 days prior to sale. Tax sale results and surplus lists are posted online. Owners have a six-month redemption period. Marketing window is before the auction.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),County Tax Delinquency (pre-sale roll),Calvert County Treasurer's Office,410-535-1600 ext. 2277,https://www.calvertcountymd.gov/638/Real-Estate-Taxes,"150 Main Street, Prince Frederick, MD 20678",custserv@calvertcountymd.gov,Medium,Ongoing / Annually updated,Verified,"The Treasurer's Office maintains all tax accounts. Delinquent properties are those with unpaid taxes, prior to being eligible for the annual tax sale. While a direct 'delinquent roll' isn't explicitly published online, the tax sale information page indicates properties become eligible after two years of delinquency. Contact the office for current delinquent lists. Online payment portal for current taxes: https://calvertcountymd.munisselfservice.com/css/citizens/RealEstate/Default.aspx (note: tax sale accounts cannot be paid online).",county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull first (A),City Tax Delinquency (each incorporated city),Town of North Beach / Town of Chesapeake Beach (Treasurer/Finance Department),,,Varies by town,,Medium,Annually,Verify locally,"Calvert County has two incorporated towns: North Beach and Chesapeake Beach. These towns may levy their own property taxes and maintain separate delinquent lists. The county tax sale includes delinquent water and sewer bills for these towns, but property tax delinquency lists should be sought directly from each town's finance department. Research each town individually.",county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull next (B),Code Violations - Unincorporated County,Calvert County Department of Planning & Zoning (Code Enforcement),410-535-2348,https://www.calvertcountymd.gov/146/Code-Enforcement,"150 Main Street, Prince Frederick, MD 20678",https://www.calvertcountymd.gov/155/Public-Information-Act-Requests,Medium,As needed / Ongoing,Verified,Handles code violations in unincorporated areas of Calvert County. Public records requests for specific property violations may be required. The website provides general information and contact details for code enforcement.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull next (B),Condemned / Unsafe Structures / Demolition,Calvert County Department of Planning & Zoning (Code Enforcement),410-535-2348,https://www.calvertcountymd.gov/146/Code-Enforcement,"150 Main Street, Prince Frederick, MD 20678",https://www.calvertcountymd.gov/155/Public-Information-Act-Requests,Medium,As needed,Verified,Information regarding condemned or unsafe structures would typically fall under Code Enforcement. Direct public access to a list of such properties is unlikely; a public records request would likely be necessary. The Code Enforcement office handles complaints and enforcement actions related to property maintenance and safety.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull next (B),Code Violations - City,Town of North Beach / Town of Chesapeake Beach (Code Enforcement),,,Varies by town,,Medium,As needed / Ongoing,Verify locally,Code violations are typically handled at the municipal level. Contact the Code Enforcement or Planning Department for the Town of North Beach and the Town of Chesapeake Beach. Check their respective websites for online portals or public records request procedures. Many cities use Accela Citizen Access.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
calvert_md,"Calvert, MD","Calvert County, MD",Pull last (C),Multiple-Eviction Landlords,Clerk of the Circuit Court for Calvert County (District Court Civil Docket),410-535-1600,http://www.mdcourts.gov/courts/courtrecords,"175 Main Street, Prince Frederick, MD 20678",http://www.courts.state.md.us/clerks/calvert/judicialrecordsrequests,Medium,Daily,Verified,Eviction (failure to pay rent/unlawful detainer) cases are heard in the District Court. The statewide 'Case Search' portal allows searching civil dockets. Search by plaintiff name to identify landlords with multiple filings. Requires diligent searching and filtering. The Circuit Court website provides a link to the statewide Case Search.,county-compare-24005-24031-24003-24021-24013-24009-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),Probate / Estates / Unknown Heirs,"Register of Wills, Charles County - Loraine D. Hennessy, Register of Wills",301-932-3345,https://registers.maryland.gov/main/charles.html,"Courthouse, 11 Washington Avenue, PO Box 3080, La Plata, MD 20646-3080",lhennessy@registers.maryland.gov,Easy,Daily,Verified,Estate search available online via the Maryland Register of Wills portal. Filings cannot be accepted via email. Appointments are encouraged for in-person service. Drop box and service window available.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),Foreclosure (first public signal for this state's process),Clerk of the Circuit Court for Charles County,301-932-3201,http://www.mdcourts.gov/clerks/charles,"200 Charles Street, La Plata, MD 20646",,Medium,Daily,Verified,Maryland allows both judicial and nonjudicial foreclosures. Judicial foreclosures are filed with the Circuit Court as civil cases (lis pendens). Nonjudicial foreclosures involve a trustee sale and are recorded with the Clerk of the Circuit Court (land records). Both should be monitored. Online access to court records (Case Search) is available statewide.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),Recorder / Register of Deeds - Lien & Deed Index,Clerk of the Circuit Court for Charles County (Land Records),301-932-3201,http://www.mdcourts.gov/clerks/charles/records,"200 Charles Street, La Plata, MD 20646",,Easy,Daily,Verified,"The Clerk's office records land deeds, mortgages, plats, and other documents. Deeds can be viewed for free online through mdlandrec.net (requires account with Maryland State Archives). Liens (mechanic's, IRS, state tax, HOA, child support, lis pendens) are indexed here. Tax and child support liens are indexed against the person, requiring name-matching to assessor rolls.",county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),Tax Sale / Delinquent Tax Auction,Charles County Treasury Division,301-645-0685,https://www.charlescountymd.gov/government/fiscal-and-administrative-services/treasury-taxes,"200 Baltimore St., P.O. Box 2607, La Plata, MD 20646",,Medium,Annually (May),Verify locally,"Maryland is a tax lien state. The county conducts an annual tax sale in May. Properties with delinquent real estate taxes may be sold at the tax sale. The Treasury Division is responsible for conducting the tax sale. Information on past tax sales can sometimes be found on third-party sites like realtaxlien.com, but the official list is from the county.",county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),County Tax Delinquency (pre-sale roll),Charles County Treasury Division,301-645-0685,https://www.charlescountymd.gov/government/fiscal-and-administrative-services/treasury-taxes,"200 Baltimore St., P.O. Box 2607, La Plata, MD 20646",,Medium,"Annually (prior to May tax sale), ongoing",Verify locally,The Treasury Division administers and collects county property taxes. A list of delinquent properties is compiled prior to the annual tax sale. Contact the Treasury Division directly for information on the current delinquent roll. An 'Application for Certificate of Tax Liens' is available on their website.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull first (A),City Tax Delinquency (each incorporated city),Town of La Plata (Treasurer/Finance Department),301-934-8421,https://www.townoflaplata.org/finance,"305 Queen Anne Street, La Plata, MD 20646",,Medium,"Annually, ongoing",Verify locally,The Town of La Plata is the only incorporated municipality in Charles County. They levy their own property taxes. Contact their Finance Department for information on delinquent tax rolls and any potential tax sales. Other smaller towns/villages may not levy their own property taxes.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull next (B),Code Violations - City,Town of La Plata (Code Enforcement),301-934-8421,https://www.townoflaplata.org/code-enforcement,"305 Queen Anne Street, La Plata, MD 20646",,Medium,"As needed, ongoing",Verify locally,Code violations within the incorporated Town of La Plata are handled by their Code Enforcement office. Check their website for online portals or contact them directly for records requests. Many cities use Accela Citizen Access portals.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull next (B),Code Violations - Unincorporated County,Charles County Department of Planning and Growth Management (Code Enforcement),301-645-0500,https://www.charlescountymd.gov/government/planning-and-growth-management/code-enforcement,"200 Baltimore Street, La Plata, MD 20646",,Medium,"As needed, ongoing",Verify locally,"Code violations in unincorporated areas of Charles County are handled by the County's Code Enforcement division. They utilize a 'SeeClickFix' portal for reporting issues, which may provide some public data. For detailed records, a public records request may be necessary.",county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull next (B),Condemned / Unsafe Structures / Demolition,Charles County Department of Planning and Growth Management (Code Enforcement),301-645-0500,https://www.charlescountymd.gov/government/planning-and-growth-management/code-enforcement,"200 Baltimore Street, La Plata, MD 20646",,Medium,As needed,Verify locally,Information regarding condemned or unsafe structures and demolition orders would typically fall under the purview of Code Enforcement. These records may require a public records request. Check the Code Enforcement website for any publicly available lists or reports.,county-compare-24017-11001-doors-per-deal-community.xlsx
charles_md,"Charles, MD","Charles County, MD",Pull last (C),Multiple-Eviction Landlords,District Court of Maryland for Charles County (Civil Division),301-934-5110,http://www.mdcourts.gov/district/directories/charles,"11 Washington Avenue, P.O. Box 3070, LaPlata, Maryland 20646-3070",,Medium,Daily,Verified,Eviction (summary ejectment/unlawful detainer) cases are filed in the District Court. Records can be accessed via the statewide 'Case Search' portal. Search for civil cases by plaintiff name to identify landlords with multiple filings. Focus on the plaintiff (landlord) rather than the tenant.,county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),Foreclosure (first public signal),Office of the Recorder of Deeds,(202) 727-4TAX (4829),https://washington.dc.publicsearch.us/,"1101 4th Street, SW, Suite 270 West, Washington, DC 20024",otr@dc.gov,Medium,Daily,Verified,DC is a nonjudicial foreclosure state. The first public signal is typically a Notice of Default or Trustee Sale filed with the Recorder of Deeds. Online public records search is available for registered users. Index and document images are available from August 1921 to present.,county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),Recorder / Register of Deeds - Lien & Deed Index,Office of the Recorder of Deeds,(202) 727-4TAX (4829),https://washington.dc.publicsearch.us/,"1101 4th Street, SW, Suite 270 West, Washington, DC 20024",otr@dc.gov,Medium,Daily,Verified,"This office records all property-related documents, including deeds, mortgages, mechanic's liens, IRS and state tax liens, HOA liens, child-support liens, and lis pendens. Online public records search is available for registered users. Tax and child-support liens are indexed against the person, requiring a name-match to the assessor roll.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),Tax Sale / Delinquent Tax Auction,Office of Tax and Revenue (OTR),(202) 727-4TAX (4829),https://otr.cfo.dc.gov/page/real-property-tax-lien-sale-and-resources,"1101 4th Street, SW, Suite 270 West, Washington, DC 20024",otr@dc.gov,Easy,Annually (July),Verified,"DC is a tax lien state. The OTR conducts an annual tax lien sale, typically in July. A list of properties eligible for the tax sale is published weeks in advance. This list is the 'upstream edge' for marketing to owners before the auction. The list is usually available on the OTR website.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),County Tax Delinquency (pre-sale roll),Office of Tax and Revenue (OTR),(202) 727-4TAX (4829),https://otr.cfo.dc.gov/page/real-property-tax-lien-sale-and-resources,"1101 4th Street, SW, Suite 270 West, Washington, DC 20024",otr@dc.gov,Easy,"Annually (pre-sale list), ongoing roll",Verified,"The OTR maintains a list of delinquent properties prior to the annual tax lien sale. This list is published on their website. The District of Columbia is a single jurisdiction, so there is no separate 'city' vs 'county' tax delinquency list.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),City Tax Delinquency,N/A (District of Columbia is a single jurisdiction),,,,,,,Verified,"The District of Columbia operates as a unified city-county government. There are no separate incorporated cities within the District, therefore no separate city tax delinquency lists.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull first (A),Probate / Estates / Unknown Heirs,"Superior Court of the District of Columbia, Probate Division",(202) 879-1499,https://www.dccourts.gov/superior-court/superior-court-case-search,"515 5th Street, NW, Washington, DC 20001",,Medium,Daily,Verify locally,Online case search available. New case filings can be tracked here. Notice to Creditors and other probate documents are part of the case file. Property address often requires a separate assessor lookup.,county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull next (B),Code Violations - Unincorporated County,N/A (District of Columbia is a single jurisdiction),,,,,,,Verified,"The District of Columbia operates as a unified city-county government. There are no unincorporated areas within the District, therefore no separate unincorporated county code violation office.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull next (B),Code Violations - City,Department of Buildings (DOB),(202) 671-3500,https://dob.dc.gov/page/dob-online-permits-and-inspections,"1100 4th Street SW, Washington, DC 20024",dob@dc.gov,Medium,Daily,Verify locally,"The Department of Buildings handles code violations for the entire District. They utilize an online portal for permits and inspections, which may include code violation information. Look for a public search or reporting tool. Accela Citizen Access is a common platform for this type of data.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull next (B),Condemned / Unsafe Structures / Demolition,Department of Buildings (DOB),(202) 671-3500,https://dob.dc.gov/page/dob-online-permits-and-inspections,"1100 4th Street SW, Washington, DC 20024",dob@dc.gov,Medium,Varies,Verify locally,"Information regarding condemned, unsafe structures, or demolition orders would likely be managed by the Department of Buildings. This data may be accessible through their online permit and inspection portal or via a public records request.",county-compare-24017-11001-doors-per-deal-community.xlsx
district_of_columbia,District of Columbia,"District of Columbia County, DC",Pull last (C),Multiple-Eviction Landlords,"Superior Court of the District of Columbia, Landlord and Tenant Branch",(202) 879-1010,https://www.dccourts.gov/superior-court/superior-court-case-search,"510 3rd Street NW, Washington, DC 20001",,Medium,Daily,Verify locally,Eviction (unlawful detainer) filings are handled by the Landlord and Tenant Branch of the Superior Court. The online case search can be used to identify landlords (plaintiffs) with multiple filings. Searching by plaintiff name and filtering for eviction case types would be the method.,county-compare-24017-11001-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),County Tax Delinquency (pre-sale roll),Tax Administration - Collections,(703) 792-6700,https://www.pwcva.gov/department/tax-administration/tax-enforcement-delinquent-tax-collections,"4379 Ridgewood Center Dr, Prince William, VA 22192",taxpayer_services@pwcgov.org,Medium,Ongoing / Annually updated,Verified,"The Tax Administration's Collections staff is responsible for collecting past due taxes. While a direct 'delinquent roll' for public download isn't explicitly stated, the office manages these accounts. Contacting the office directly or monitoring the tax sale auction list (which is derived from this roll) is the best approach. Payment plans are offered to delinquent taxpayers.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),City Tax Delinquency (each incorporated city),City of Manassas Treasurer / City of Manassas Park Treasurer,Manassas: (703) 257-8250 / Manassas Park: (703) 335-8825,https://www.manassasva.gov/treasurer/index.html,"Manassas: 9025 Center St, Manassas, VA 20110 / Manassas Park: 103 Manassas Park Dr, Manassas Park, VA 20111",Manassas: treasurer@manassasva.gov / Manassas Park: treasurer@manassasparkva.gov,Medium,Ongoing / Annually updated,Verified,"Prince William County has two incorporated cities: Manassas and Manassas Park, which levy their own property taxes. Separate research is required for their delinquent tax rolls. Check their respective Treasurer's offices for information on delinquent properties and potential tax sales.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),Probate / Estates / Unknown Heirs,Circuit Court Clerk's Probate Office,(703) 792-6015,https://www.pwcva.gov/department/circuit-court/probatequalifywills,"9311 Lee Avenue, 3rd Floor, Manassas, VA 20110",probate@pwcgov.org,Easy,Daily,Verify locally,"Virginia has no separate probate court; the Clerk of Circuit Court handles probate. To schedule an appointment, a pre-appointment worksheet must be completed. Records are indexed by decedent name, not property address. A separate assessor lookup is needed to link to property.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),Foreclosure (first public signal for this state's process),Circuit Court Clerk's Office - Land Records,(703) 792-6840,https://www.pwcva.gov/department/circuit-court/land-records-online,"9311 Lee Avenue, Room 300, Manassas, VA 20110",circuitcourt@pwcgov.org,Medium,Daily,Verify locally,Virginia is a non-judicial foreclosure state. The first public signal is a recorded Notice of Default or Trustee Sale. These are filed with the Circuit Court Clerk's Land Records division. Online access to Land Records Management System (LRMS) is available via subscription. Deeds prior to 1918 are not available online.,county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),Recorder / Register of Deeds - Lien & Deed Index,Circuit Court Clerk's Office - Land Records,(703) 792-6840,https://www.pwcva.gov/department/circuit-court/land-records-online,"9311 Lee Avenue, Room 300, Manassas, VA 20110",circuitcourt@pwcgov.org,Medium,Daily,Verify locally,"The Clerk's Office maintains deeds and related land records (indexes and images from 1918 to present). Mechanic's, IRS & state tax, HOA, child-support liens, and lis pendens are indexed here. Online access is available via subscription to the Land Records Management System (LRMS). Tax and child-support liens are indexed against the person, requiring a name-match to the assessor roll.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull first (A),Tax Sale / Delinquent Tax Auction,County Attorney's Office / TACS (Taxing Authority Consulting Services),(703) 792-6620 (County Attorney),https://www.pwcva.gov/department/office-county-attorney/foreclosure-auction-list,"1 County Complex Ct, Prince William, VA 22192 (County Attorney)",,Easy,As scheduled (typically annually),Verify locally,Virginia is a tax deed state. The County Attorney's Office provides a list of tax foreclosure auction properties. Auctions are facilitated by third-party contractors like TACS. Lists are published as legal notices weeks before the sale. It is crucial to market the owner before the auction. Sign-up for email notifications of upcoming sales is available through TACS.,county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull next (B),Code Violations - City,City of Manassas - Code Enforcement / City of Manassas Park - Code Enforcement,Manassas: (703) 257-8230 / Manassas Park: (703) 335-8845,https://www.manassasva.gov/code_enforcement/index.html,"Manassas: 9025 Center St, Manassas, VA 20110 / Manassas Park: 103 Manassas Park Dr, Manassas Park, VA 20111",Manassas: codeenforcement@manassasva.gov / Manassas Park: CONFIRM,Medium,Daily / As reported,Verified,"Code violations are typically a city function. Both Manassas and Manassas Park have dedicated Code Enforcement divisions. Check their websites for online portals or contact information for records requests. Accela 'Citizen Access' portals are common for cities, allowing for online searches and potentially data exports.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull next (B),Code Violations - Unincorporated County,Prince William County - Code Enforcement,(703) 792-7018,https://www.pwcva.gov/department/code-enforcement,"5 County Complex Ct, Prince William, VA 22192",codeenforcement@pwcgov.org,Medium,Daily / As reported,Verify locally,The County's Code Enforcement division handles violations in unincorporated areas. They have an online portal for reporting violations and checking status. Records requests for specific properties may be necessary for detailed information. Online indexes for code violations are often less robust than city-level systems.,county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull next (B),Condemned / Unsafe Structures / Demolition,Prince William County - Building Development Division (Code Enforcement),(703) 792-7018,https://www.pwcva.gov/department/code-enforcement,"5 County Complex Ct, Prince William, VA 22192",codeenforcement@pwcgov.org,Medium,As needed,Verify locally,"Information regarding condemned or unsafe structures and demolition orders would typically fall under the purview of Code Enforcement or the Building Development Division. While a specific 'condemned list' isn't explicitly advertised, these records would be part of their enforcement actions. A public records request may be required to obtain a list of such properties.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
prince_william_va,"Prince William, VA","Prince William County, VA",Pull last (C),Multiple-Eviction Landlords,Prince William County General District Court Clerk,(703) 792-6000,http://www.courts.state.va.us/courts/gd/princewilliam/home.html,"9311 Lee Avenue, Manassas, VA 20110",,Hard,Daily,Verify locally,Eviction (Unlawful Detainer) dockets are maintained by the General District Court. Online access to court records may be available through the Virginia Judicial System's online portal (case information system). Searching for multiple filings by the same plaintiff (landlord) would be the method to identify 'multiple-eviction landlords'. This often requires manual review or specialized data access.,county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
fairfax_va,"Fairfax, VA","Fairfax County, VA",Pull first (A),Probate / Estates / Unknown Heirs,Fairfax Circuit Court Probate Division,"703-691-7320 (press 3, 8 for appointments)",https://www.fairfaxcounty.gov/circuit/probate/administration-of-estates,"4110 Chain Bridge Road, Suite 401, Fairfax, VA 22030",,Medium,Daily,Verified,"Probate records are public. Appointments are recommended for in-person research. Notice to Creditors opens the claim window and names the decedent + personal representative; probate rarely carries the property address (a separate assessor lookup fills it). Contact the personal representative / executor, never the deceased.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
fairfax_va,"Fairfax, VA","Fairfax County, VA",Pull first (A),Foreclosure (first public signal for this state's process),Fairfax Circuit Court Land Records Division,"703-691-7320 (press 3, then 3)",https://www.fairfaxcounty.gov/circuit/land-records/general-information,"4110 Chain Bridge Road, Fairfax, VA 22030",,Medium,Daily,Verified,"Virginia is a nonjudicial foreclosure state. The first signal is a recorder-filed notice of default or a published trustee-sale notice, which hits the recorder index BEFORE the newspaper ad. Pull the recorder's trustee-sale filings. Online access to scanned indexes and images is available.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
fairfax_va,"Fairfax, VA","Fairfax County, VA",Pull first (A),Recorder / Register of Deeds - Lien & Deed Index,Fairfax Circuit Court Land Records Division,"703-691-7320 (press 3, then 3)",https://www.fairfaxcounty.gov/circuit/land-records/research,"4110 Chain Bridge Road, Fairfax, VA 22030",,Medium,Daily,Verified,"Records documents for property transactions including mechanic's, IRS & state tax, HOA, child-support liens, and lis pendens. Online access to scanned indexes and images is available. Tax and child-support liens are indexed against the PERSON, not the parcel - name-match to the assessor roll. Research Room is open to the public from 8:00 a.m. until 4:30 p.m., Monday through Friday.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
fairfax_va,"Fairfax, VA","Fairfax County, VA",Pull first (A),Tax Sale / Delinquent Tax Auction,Department of Tax Administration,703-222-8234,https://www.fairfaxcounty.gov/taxes/pay/auction-real-property,"12000 Government Center Parkway, Suite 223, Fairfax, VA 22035",,Easy,As announced (typically annually),Verified,"Virginia is a tax deed state. Auctions of real estate properties are initiated when all other collection attempts have failed. Sales only occur at public auction, typically online. The list publishes as a legal notice weeks before the sale; market the owner before the auction. Any tax sale would be handled by the county's contracted legal firm.",county-compare-51153-51059-51013-51179-51177-51630-doors-per-deal-community.xlsx
